Date,HSI
4/6/2013,21708.98047
5/6/2013,21922.89063
6/6/2013,22030.39063
7/6/2013,21767.84961
10/6/2013,21799.9707
11/6/2013,22270.91016
12/6/2013,22249.81055
13/6/2013,22191.16992
14/6/2013,22276.7207
17/6/2013,22323.93945
18/6/2013,22503.34961
19/6/2013,22445.58008
20/6/2013,22605.98047
21/6/2013,22513.60938
24/6/2013,22494.73047
25/6/2013,22623.36914
26/6/2013,22659.7793
27/6/2013,22506.28906
28/6/2013,null
1/7/2013,22619.7793
2/7/2013,22666.58984
3/7/2013,null
4/7/2013,23311.98047
5/7/2013,23398.59961
8/7/2013,23331.08984
9/7/2013,23329.75
10/7/2013,23111.18945
11/7/2013,23218.4707
12/7/2013,23354.31055
15/7/2013,23264.07031
16/7/2013,23413.25977
17/7/2013,23381.50977
18/7/2013,23356.99023
19/7/2013,23339.75977
22/7/2013,23601.7793
23/7/2013,23590.91016
24/7/2013,23658.99023
25/7/2013,23635.09961
26/7/2013,23598.90039
29/7/2013,23580.42969
30/7/2013,23671.88086
31/7/2013,23655.16992
1/8/2013,23822.06055
2/8/2013,23729.5293
5/8/2013,23721.83984
6/8/2013,23685.00977
7/8/2013,23148.5293
8/8/2013,23256.92969
9/8/2013,23177
12/8/2013,23215.16016
13/8/2013,23413.25
14/8/2013,23444.56055
15/8/2013,23381.93945
16/8/2013,23143.91016
19/8/2013,23307.41016
20/8/2013,22906.66992
21/8/2013,22782.43945
22/8/2013,22820.08008
23/8/2013,22519.68945
26/8/2013,22577.00977
27/8/2013,23020.26953
28/8/2013,22880.2207
29/8/2013,22537.81055
30/8/2013,22560.5
2/9/2013,22777.83984
3/9/2013,22771.43945
4/9/2013,23091.94922
5/9/2013,23090.82031
6/9/2013,22890.59961
9/9/2013,22556.65039
10/9/2013,22619.17969
11/9/2013,22533.10938
12/9/2013,22083.35938
13/9/2013,22041.85938
16/9/2013,22256.43945
17/9/2013,22225.88086
18/9/2013,22115.30078
19/9/2013,22251.15039
20/9/2013,22311.08008
23/9/2013,22464.82031
24/9/2013,22299.63086
25/9/2013,22367.82031
26/9/2013,22337.49023
27/9/2013,21726.90039
30/9/2013,21718.05078
1/10/2013,21870.33984
2/10/2013,22034.56055
3/10/2013,22101.26953
4/10/2013,22089.05078
7/10/2013,21772.66992
8/10/2013,21672.0293
9/10/2013,21569.66992
10/10/2013,21512.51953
11/10/2013,22013.57031
14/10/2013,22044.36914
15/10/2013,21806.60938
16/10/2013,22183.05078
17/10/2013,22401.24023
18/10/2013,22547.71094
21/10/2013,22580.76953
22/10/2013,22737.00977
23/10/2013,22668.30078
24/10/2013,22689.96094
25/10/2013,22915.08984
28/10/2013,23047.08984
29/10/2013,23244.34961
30/10/2013,23211.48047
31/10/2013,23321.2207
1/11/2013,22989.81055
4/11/2013,22930.2793
5/11/2013,23044.24023
6/11/2013,23082.67969
7/11/2013,23493.0293
8/11/2013,23366.36914
11/11/2013,23261.08008
12/11/2013,22669.67969
13/11/2013,22618.66992
14/11/2013,22686.05078
15/11/2013,22924.25
18/11/2013,22554.92969
19/11/2013,22484.31055
20/11/2013,22392.16016
21/11/2013,22282.18945
22/11/2013,22285.51953
25/11/2013,22069.24023
26/11/2013,21838.42969
27/11/2013,21575.25977
28/11/2013,21615.08984
29/11/2013,21354.66016
2/12/2013,20887.03906
3/12/2013,20969.14063
4/12/2013,21225.90039
5/12/2013,21225.88086
6/12/2013,20986.89063
9/12/2013,20382.86914
10/12/2013,20263.31055
11/12/2013,19813.98047
12/12/2013,19855.7207
13/12/2013,20338.55078
16/12/2013,20440.08008
17/12/2013,20803.28906
18/12/2013,20658.65039
19/12/2013,20147.31055
20/12/2013,20468.66992
23/12/2013,20854.66992
24/12/2013,20582.18945
25/12/2013,20683.00977
26/12/2013,20904.56055
27/12/2013,21437.49023
30/12/2013,21277.2793
31/12/2013,21303.31055
1/1/2014,21312.38086
2/1/2014,21371.86914
3/1/2014,21345.2207
6/1/2014,21362.41992
7/1/2014,21416.5
8/1/2014,21915.41992
9/1/2014,21968.92969
10/1/2014,21900.96094
13/1/2014,21968.94922
14/1/2014,21850.15039
15/1/2014,21953.96094
16/1/2014,21883.66016
17/1/2014,22088.78906
20/1/2014,22190.9707
21/1/2014,22222.00977
22/1/2014,21923.69922
23/1/2014,21588.83984
24/1/2014,21655.88086
27/1/2014,21807.56055
28/1/2014,22271.2793
29/1/2014,22541.13086
30/1/2014,null
31/1/2014,22539.25
3/2/2014,22517.81055
4/2/2014,22463.69922
5/2/2014,21970.28906
6/2/2014,21817.73047
7/2/2014,21895.40039
10/2/2014,21863.50977
11/2/2014,22005.32031
12/2/2014,21874.76953
13/2/2014,21524.65039
14/2/2014,21704.7793
17/2/2014,21731.36914
18/2/2014,22175.33984
19/2/2014,22394.58008
20/2/2014,22326.2207
21/2/2014,22597.9707
24/2/2014,22621.2207
25/2/2014,22750.65039
26/2/2014,22976.65039
27/2/2014,22937.14063
28/2/2014,22953.7207
3/3/2014,22915.2793
4/3/2014,23252.41016
5/3/2014,23180.51953
6/3/2014,23117.44922
7/3/2014,23502.50977
10/3/2014,23371.53906
11/3/2014,23179.03906
12/3/2014,23209.63086
13/3/2014,23125.0293
14/3/2014,23207.03906
17/3/2014,22859.85938
18/3/2014,22984.48047
19/3/2014,23214.40039
20/3/2014,23138.53906
21/3/2014,22973.94922
24/3/2014,23178.84961
25/3/2014,23033.9707
26/3/2014,22951.30078
27/3/2014,23218.32031
28/3/2014,23336.51953
31/3/2014,23228.33008
1/4/2014,23094.88086
2/4/2014,23340.09961
3/4/2014,23438.15039
4/4/2014,23315.99023
7/4/2014,22999.94922
8/4/2014,22835.82031
9/4/2014,22698.33984
10/4/2014,22806.58008
11/4/2014,22846.53906
14/4/2014,23304.01953
15/4/2014,23206.36914
16/4/2014,23249.78906
17/4/2014,23189.61914
18/4/2014,23038.94922
21/4/2014,23036.93945
22/4/2014,22881.0293
23/4/2014,22744.39063
24/4/2014,23069.84961
25/4/2014,22901.41016
28/4/2014,22463.83008
29/4/2014,22649.15039
30/4/2014,23032.15039
1/5/2014,23660.06055
2/5/2014,23657.81055
5/5/2014,23700.85938
6/5/2014,23580.28906
7/5/2014,23696.2793
8/5/2014,23684.44922
9/5/2014,23681.2793
12/5/2014,23806.34961
13/5/2014,23789.08984
14/5/2014,23881.28906
15/5/2014,24038.55078
16/5/2014,23910.4707
19/5/2014,23728.69922
20/5/2014,23712.57031
21/5/2014,23743.09961
22/5/2014,23811.16992
23/5/2014,23744.18945
26/5/2014,23338.24023
27/5/2014,23218.11914
28/5/2014,23245.96094
29/5/2014,23114.66016
30/5/2014,23069.23047
2/6/2014,23143.82031
3/6/2014,22888.75
4/6/2014,22812.17969
5/6/2014,22921.56055
6/6/2014,23179.55078
9/6/2014,23243.24023
10/6/2014,23244.86914
11/6/2014,23306.39063
12/6/2014,23340.05078
13/6/2014,22817.2793
16/6/2014,22684.15039
17/6/2014,22712.7793
18/6/2014,22996.58984
19/6/2014,22787.33008
20/6/2014,22846.25
23/6/2014,22888.75977
24/6/2014,22791.2793
25/6/2014,22902
26/6/2014,22986.41016
27/6/2014,23133.34961
30/6/2014,22928.94922
1/7/2014,23033.11914
2/7/2014,23082.25
3/7/2014,22733.90039
4/7/2014,22450.06055
7/7/2014,21976.09961
8/7/2014,21960.64063
9/7/2014,22141.60938
10/7/2014,22035.41992
11/7/2014,21397.76953
14/7/2014,21269.38086
15/7/2014,21423.13086
16/7/2014,21636.84961
17/7/2014,21579.25977
18/7/2014,21962.98047
21/7/2014,22285.78906
22/7/2014,22165.5293
23/7/2014,22298.41016
24/7/2014,22535.93945
25/7/2014,22587.7207
28/7/2014,22664.51953
29/7/2014,22394.08008
30/7/2014,22568.24023
31/7/2014,22388.56055
1/8/2014,22317.19922
4/8/2014,22437.43945
5/8/2014,22828.17969
6/8/2014,22836.96094
7/8/2014,22500.66992
8/8/2014,22657.63086
11/8/2014,22579.7793
12/8/2014,22702.9707
13/8/2014,22660.49023
14/8/2014,22264.92969
15/8/2014,22269.60938
18/8/2014,21901.94922
19/8/2014,21756.08008
20/8/2014,21539.49023
21/8/2014,21473.94922
22/8/2014,21583.5
25/8/2014,21568.68945
26/8/2014,21182.16016
27/8/2014,21436.69922
28/8/2014,21846.44922
29/8/2014,21732.32031
1/9/2014,21887.75
2/9/2014,21834.44922
3/9/2014,22065.5293
4/9/2014,22151.06055
5/9/2014,22448.53906
8/9/2014,22523.93945
9/9/2014,22565.08008
10/9/2014,22510.08008
11/9/2014,22377.15039
12/9/2014,22596.9707
15/9/2014,22843.16992
16/9/2014,23186.96094
17/9/2014,23003.64063
18/9/2014,23038.80078
19/9/2014,22671.25977
22/9/2014,22696.00977
23/9/2014,22760.24023
24/9/2014,22730.67969
25/9/2014,22509.64063
26/9/2014,22562.80078
29/9/2014,22223.5293
30/9/2014,22132.5293
1/10/2014,22453.89063
2/10/2014,22133.9707
3/10/2014,22260.66992
6/10/2014,21976.33008
7/10/2014,21746.25977
8/10/2014,21837.11914
9/10/2014,21862.99023
10/10/2014,22261.60938
13/10/2014,22352.38086
14/10/2014,22582.76953
15/10/2014,22730.85938
16/10/2014,22712.91016
17/10/2014,22704.5
20/10/2014,22834.67969
21/10/2014,22836.51953
22/10/2014,22953.75977
23/10/2014,22965.85938
24/10/2014,22963.17969
27/10/2014,22944.30078
28/10/2014,23080.0293
29/10/2014,23010.14063
30/10/2014,23081.65039
31/10/2014,23291.03906
3/11/2014,23151.71094
4/11/2014,23109.66016
5/11/2014,22951
6/11/2014,23117.4707
7/11/2014,23315.74023
10/11/2014,23257.28906
11/11/2014,23175.01953
12/11/2014,23319.16992
13/11/2014,23300.66992
14/11/2014,23203.58984
17/11/2014,23181.7207
18/11/2014,23167.73047
19/11/2014,23194.06055
20/11/2014,22804.81055
21/11/2014,22880.64063
24/11/2014,22866.69922
25/11/2014,23197.83008
26/11/2014,23221.51953
27/11/2014,23190.7207
28/11/2014,23549.61914
1/12/2014,23531.43945
2/12/2014,23546.35938
3/12/2014,23540.91992
4/12/2014,23541.38086
5/12/2014,23176.07031
8/12/2014,23238.99023
9/12/2014,23233.44922
10/12/2014,23346.66992
11/12/2014,23459.96094
12/12/2014,23523.2793
15/12/2014,23520.86914
16/12/2014,23454.78906
17/12/2014,23387.14063
18/12/2014,23782.10938
19/12/2014,23971.86914
22/12/2014,24141.5
23/12/2014,24216.00977
24/12/2014,24428.63086
25/12/2014,24640.5293
26/12/2014,24732.21094
29/12/2014,24756.84961
30/12/2014,24532.42969
31/12/2014,24600.08008
1/1/2015,24648.25977
2/1/2015,24584.13086
5/1/2015,24387.56055
6/1/2015,24331.41016
7/1/2015,24646.01953
8/1/2015,24689.41016
9/1/2015,24890.33984
12/1/2015,24801.35938
13/1/2015,24954.93945
14/1/2015,24955.46094
15/1/2015,25122.94922
16/1/2015,25159.75977
19/1/2015,24994.09961
20/1/2015,25112.23047
21/1/2015,25166.91016
22/1/2015,25074.5
23/1/2015,24918.75
26/1/2015,24741
27/1/2015,24742.06055
28/1/2015,24752.08984
29/1/2015,24749.01953
30/1/2015,25317.94922
2/2/2015,25297.91992
3/2/2015,25240.15039
4/2/2015,25190.44922
5/2/2015,24705.35938
6/2/2015,24662.64063
9/2/2015,24595.32031
10/2/2015,24356.99023
11/2/2015,24136.00977
12/2/2015,24376.41016
13/2/2015,24168.7207
16/2/2015,24306.16016
17/2/2015,23955.49023
18/2/2015,23837.07031
19/2/2015,23921.60938
20/2/2015,23768.13086
23/2/2015,23678.41016
24/2/2015,23229.21094
25/2/2015,22932.98047
26/2/2015,23064.56055
27/2/2015,23315.03906
2/3/2015,23422.51953
3/3/2015,23263.33008
4/3/2015,23534.5293
5/3/2015,23088.53906
6/3/2015,23143.38086
9/3/2015,23047.9707
10/3/2015,23140.05078
11/3/2015,22900.93945
12/3/2015,23023.21094
13/3/2015,23070.25977
16/3/2015,23088.58008
17/3/2015,23403.9707
18/3/2015,23333.17969
19/3/2015,23302.19922
20/3/2015,23143.23047
23/3/2015,23520.35938
24/3/2015,23819.86914
25/3/2015,23702.03906
26/3/2015,23998.06055
27/3/2015,23915.9707
30/3/2015,23845.66016
31/3/2015,23695.61914
1/4/2015,23649.31055
2/4/2015,23550.24023
3/4/2015,23744.69922
6/4/2015,23808.2793
7/4/2015,23938.17969
8/4/2015,24019.93945
9/4/2015,24087.38086
10/4/2015,23797.08008
13/4/2015,23529.16992
14/4/2015,23373.31055
15/4/2015,23349.64063
16/4/2015,23437.11914
17/4/2015,23893.14063
20/4/2015,23843.91016
21/4/2015,24111.98047
22/4/2015,24004.2793
23/4/2015,23987.44922
24/4/2015,23367.44922
27/4/2015,23654.30078
28/4/2015,23428.61914
29/4/2015,23832.56055
30/4/2015,24002.64063
4/5/2015,24047.66992
5/5/2015,23485.83008
6/5/2015,23524.51953
7/5/2015,23312.53906
8/5/2015,23249.19922
11/5/2015,23027.84961
12/5/2015,22670.5
13/5/2015,22585.83984
14/5/2015,22832.21094
15/5/2015,23116.63086
18/5/2015,23408.57031
19/5/2015,23333.68945
20/5/2015,23349.33984
21/5/2015,23773.17969
22/5/2015,23501.09961
26/5/2015,23605.03906
27/5/2015,23721.30078
28/5/2015,23721.32031
29/5/2015,23485.41016
1/6/2015,23681.25977
2/6/2015,23835.5293
3/6/2015,23919.94922
4/6/2015,24026.46094
5/6/2015,24215.9707
8/6/2015,24112.59961
9/6/2015,24350.91016
10/6/2015,24103.51953
11/6/2015,23738.49023
12/6/2015,23951.16016
15/6/2015,24352.58008
16/6/2015,24522.63086
17/6/2015,24850.44922
18/6/2015,24909.90039
19/6/2015,24807.2793
22/6/2015,24861.81055
23/6/2015,24595.84961
24/6/2015,24507.05078
25/6/2015,24484.74023
26/6/2015,24554.7793
29/6/2015,24679.75977
30/6/2015,24765.49023
2/7/2015,24679.39063
3/7/2015,24521
6/7/2015,24528.09961
7/7/2015,24315.01953
8/7/2015,24422.15039
9/7/2015,24682.53906
10/7/2015,24726.5293
13/7/2015,24784.88086
14/7/2015,24832.08008
15/7/2015,24836.75977
16/7/2015,24750.07031
17/7/2015,24778.2793
20/7/2015,24902.06055
21/7/2015,24823.28906
22/7/2015,24887.43945
23/7/2015,24702.7793
24/7/2015,24465.38086
27/7/2015,24193.03906
28/7/2015,24164
29/7/2015,24123.05078
30/7/2015,23896.98047
31/7/2015,23717.9707
3/8/2015,23797.96094
4/8/2015,23823.21094
5/8/2015,23949.55078
6/8/2015,23901.49023
7/8/2015,24120.08008
10/8/2015,24468.89063
11/8/2015,24375.24023
12/8/2015,24494.50977
13/8/2015,24399.59961
14/8/2015,24528.23047
17/8/2015,24497.08008
18/8/2015,24486.19922
19/8/2015,24855.11914
20/8/2015,24900.89063
21/8/2015,25082.75
24/8/2015,25275.64063
25/8/2015,26236.85938
26/8/2015,26944.39063
27/8/2015,27272.39063
28/8/2015,28016.33984
31/8/2015,27561.49023
1/9/2015,27618.82031
2/9/2015,27739.71094
4/9/2015,27653.11914
7/9/2015,27094.92969
8/9/2015,27850.49023
9/9/2015,27933.84961
10/9/2015,27827.69922
11/9/2015,28060.98047
14/9/2015,28433.58984
15/9/2015,28442.75
16/9/2015,28400.33984
17/9/2015,28133
18/9/2015,28123.82031
21/9/2015,27755.53906
22/9/2015,27640.91016
23/9/2015,27289.9707
24/9/2015,27577.33984
25/9/2015,27718.19922
29/9/2015,27407.17969
30/9/2015,27249.2793
2/10/2015,27286.55078
5/10/2015,27822.2793
6/10/2015,27591.25
7/10/2015,27693.53906
8/10/2015,27585.05078
9/10/2015,27523.7207
12/10/2015,27992.83008
13/10/2015,28249.85938
14/10/2015,28081.21094
15/10/2015,27454.31055
16/10/2015,27424.18945
19/10/2015,27597.16016
20/10/2015,27466.7207
22/10/2015,27657.4707
23/10/2015,27551.89063
26/10/2015,27260.16016
27/10/2015,27316.2793
28/10/2015,26989.51953
29/10/2015,26687.64063
30/10/2015,26907.84961
2/11/2015,27280.53906
3/11/2015,26861.81055
4/11/2015,26566.69922
5/11/2015,26753.78906
6/11/2015,26694.66016
9/11/2015,26760.5293
10/11/2015,27080.84961
11/11/2015,27333.46094
12/11/2015,27404.9707
13/11/2015,27145.75
16/11/2015,26663.86914
17/11/2015,25966.98047
18/11/2015,26250.0293
19/11/2015,26282.32031
20/11/2015,26064.10938
23/11/2015,25236.2793
24/11/2015,24975.31055
25/11/2015,23516.56055
26/11/2015,24392.78906
27/11/2015,24901.2793
30/11/2015,25224.00977
1/12/2015,25120.91016
2/12/2015,25055.75977
3/12/2015,25162.7793
4/12/2015,25415.26953
7/12/2015,25404.81055
8/12/2015,25536.42969
9/12/2015,25282.61914
10/12/2015,25398.84961
11/12/2015,25128.50977
14/12/2015,24351.96094
15/12/2015,24503.93945
16/12/2015,24619.44922
17/12/2015,24497.98047
18/12/2015,24636.2793
21/12/2015,24411.41992
22/12/2015,24406.11914
23/12/2015,24514.16016
24/12/2015,24375.2793
28/12/2015,24552.4707
29/12/2015,24521.11914
30/12/2015,24498.21094
31/12/2015,23916.01953
4/1/2016,24018.80078
5/1/2016,23991.0293
6/1/2016,23814.65039
7/1/2016,23474.9707
8/1/2016,23167.84961
11/1/2016,22757.4707
12/1/2016,22409.61914
13/1/2016,21251.57031
14/1/2016,21404.96094
15/1/2016,21080.39063
18/1/2016,21838.53906
19/1/2016,21612.39063
20/1/2016,21670.58008
21/1/2016,21185.42969
22/1/2016,20934.93945
25/1/2016,20840.60938
26/1/2016,20583.51953
27/1/2016,21259.03906
28/1/2016,22131.31055
29/1/2016,21562.5
1/2/2016,21504.36914
2/2/2016,21561.90039
3/2/2016,21455.23047
4/2/2016,21966.66016
5/2/2016,21854.63086
11/2/2016,21920.83008
12/2/2016,21756.92969
15/2/2016,21796.58008
16/2/2016,21302.91016
17/2/2016,21095.98047
18/2/2016,21186.32031
19/2/2016,20556.59961
22/2/2016,20846.30078
23/2/2016,21506.08984
24/2/2016,21854.5
25/2/2016,21831.61914
26/2/2016,22515.75977
29/2/2016,22354.91016
1/3/2016,22458.80078
2/3/2016,22730.92969
3/3/2016,22600.46094
4/3/2016,22439.91016
7/3/2016,22888.16992
8/3/2016,23067.36914
9/3/2016,23075.60938
10/3/2016,22989.2207
11/3/2016,22845.36914
14/3/2016,23151.93945
15/3/2016,23116.25
16/3/2016,23142.73047
17/3/2016,22956.57031
18/3/2016,22819.93945
21/3/2016,22640.03906
22/3/2016,22370.03906
23/3/2016,22568.42969
24/3/2016,23053.57031
29/3/2016,23051.03906
30/3/2016,22867.33008
31/3/2016,22726.76953
1/4/2016,22401.69922
5/4/2016,22352.16992
6/4/2016,22888.91992
7/4/2016,22396.14063
8/4/2016,22010.82031
11/4/2016,22264.25
12/4/2016,22188.25977
13/4/2016,22500.2207
14/4/2016,22754.7207
15/4/2016,22665.90039
18/4/2016,22587.63086
19/4/2016,22498
20/4/2016,22488.93945
21/4/2016,22068.32031
22/4/2016,21996.41992
25/4/2016,22381.34961
26/4/2016,22479.68945
27/4/2016,22417.00977
28/4/2016,22235.89063
29/4/2016,22203.2207
3/5/2016,21905.13086
4/5/2016,21803.75977
5/5/2016,21704.60938
6/5/2016,21464.05078
9/5/2016,21309.84961
10/5/2016,21274.36914
11/5/2016,21701.21094
12/5/2016,21872.06055
13/5/2016,21755.56055
16/5/2016,21791.67969
17/5/2016,21830.01953
18/5/2016,22040.58984
19/5/2016,22138.13086
20/5/2016,21919.61914
23/5/2016,21999.61914
24/5/2016,21882.15039
25/5/2016,21914.40039
26/5/2016,21327.11914
27/5/2016,21188.7207
30/5/2016,20980.81055
31/5/2016,20333.33984
1/6/2016,20453.71094
2/6/2016,19888.5
3/6/2016,19711.75977
6/6/2016,19934.88086
7/6/2016,19817.41016
8/6/2016,19520.76953
10/6/2016,19237.44922
13/6/2016,19635.81055
14/6/2016,18886.30078
15/6/2016,18542.15039
16/6/2016,19080.50977
17/6/2016,19340.14063
20/6/2016,18860.80078
21/6/2016,19052.44922
22/6/2016,19195.83008
23/6/2016,19683.10938
24/6/2016,19595.5
27/6/2016,19446.83984
28/6/2016,18991.58984
29/6/2016,19183.08984
30/6/2016,19288.16992
4/7/2016,18545.80078
5/7/2016,18319.58008
6/7/2016,18918.14063
7/7/2016,19122.08008
8/7/2016,18924.57031
11/7/2016,19363.08008
12/7/2016,19285.5
13/7/2016,19464.08984
14/7/2016,19414.7793
15/7/2016,19192.44922
18/7/2016,18888.75
19/7/2016,19364.15039
20/7/2016,19111.92969
21/7/2016,19407.46094
22/7/2016,20003.49023
25/7/2016,19941.75977
26/7/2016,20176.69922
27/7/2016,20159.7207
28/7/2016,20011.58008
29/7/2016,19996.25977
1/8/2016,19984.41992
2/8/2016,20199.59961
3/8/2016,20435.33984
4/8/2016,20288.76953
5/8/2016,20257.69922
8/8/2016,20503.81055
9/8/2016,20671.63086
10/8/2016,20684.15039
11/8/2016,20666.75
12/8/2016,20615.23047
15/8/2016,20345.60938
16/8/2016,20366.30078
17/8/2016,20803.39063
18/8/2016,20776.69922
19/8/2016,20498.91992
22/8/2016,20177
23/8/2016,20206.66992
24/8/2016,20266.05078
25/8/2016,20370.40039
26/8/2016,20440.81055
29/8/2016,20504.43945
30/8/2016,21158.71094
31/8/2016,21337.81055
1/9/2016,21316.4707
2/9/2016,21161.5
5/9/2016,21436.21094
6/9/2016,21236.31055
7/9/2016,21622.25
8/9/2016,21467.03906
9/9/2016,21304.43945
12/9/2016,21407.26953
13/9/2016,21361.59961
14/9/2016,21388.0293
15/9/2016,21067.05078
19/9/2016,20676.93945
20/9/2016,20525.83008
21/9/2016,20449.82031
22/9/2016,20109.86914
23/9/2016,20156.81055
26/9/2016,20242.67969
27/9/2016,20055.28906
28/9/2016,19915.46094
29/9/2016,19719.28906
30/9/2016,19883.94922
3/10/2016,20118.80078
5/10/2016,19826.41016
6/10/2016,19694.33008
7/10/2016,19852.19922
11/10/2016,19809.0293
12/10/2016,19830.42969
13/10/2016,20368.05078
14/10/2016,20397.10938
17/10/2016,20576.76953
18/10/2016,20629.39063
19/10/2016,20815.08984
20/10/2016,20760.98047
24/10/2016,20859.2207
25/10/2016,20947.24023
26/10/2016,21030.2207
27/10/2016,21328.24023
28/10/2016,21297.88086
31/10/2016,21042.64063
1/11/2016,20512.99023
2/11/2016,20387.5293
3/11/2016,20467.51953
4/11/2016,20038.41992
7/11/2016,20169.98047
8/11/2016,20510.19922
9/11/2016,20668.43945
10/11/2016,20795.11914
11/11/2016,20868.33984
14/11/2016,20259.13086
15/11/2016,20227.30078
16/11/2016,20172.46094
17/11/2016,20436.11914
18/11/2016,20794.36914
21/11/2016,21059.19922
22/11/2016,20750.7207
23/11/2016,20495.28906
24/11/2016,20706.91992
25/11/2016,20564.16992
28/11/2016,20880.5
29/11/2016,21224.74023
30/11/2016,21322.36914
1/12/2016,21561.06055
2/12/2016,21659.25
5/12/2016,21803.17969
7/12/2016,21673.19922
8/12/2016,21882.48047
12/12/2016,22000.49023
13/12/2016,21964.26953
14/12/2016,21993.43945
15/12/2016,22129.73047
16/12/2016,22218.99023
19/12/2016,22174.33984
20/12/2016,21891.36914
21/12/2016,22129.14063
22/12/2016,null
23/12/2016,21739.11914
28/12/2016,21832.23047
29/12/2016,22146.08984
30/12/2016,22494.75977
3/1/2017,22465.60938
4/1/2017,22492.42969
5/1/2017,22580.55078
6/1/2017,22766.91016
9/1/2017,22932.50977
10/1/2017,22910.83984
11/1/2017,22799.7793
12/1/2017,23023.16016
13/1/2017,22937.2207
16/1/2017,22997.91016
17/1/2017,22998.92969
18/1/2017,22820.7793
19/1/2017,22814.94922
20/1/2017,22909.53906
23/1/2017,22821.33984
24/1/2017,23016.10938
25/1/2017,22976.88086
26/1/2017,23162.33984
27/1/2017,23266.69922
1/2/2017,23649.55078
2/2/2017,23787.67969
3/2/2017,23741.81055
6/2/2017,23919.33984
7/2/2017,24099.69922
8/2/2017,23290.59961
9/2/2017,23215.75977
10/2/2017,23190.64063
13/2/2017,23335.58984
14/2/2017,23550.44922
15/2/2017,23530.85938
16/2/2017,23669.90039
17/2/2017,23759.80078
20/2/2017,23686.48047
21/2/2017,23317.91992
22/2/2017,23571.90039
23/2/2017,23619.65039
24/2/2017,23739.4707
27/2/2017,23297.15039
28/2/2017,23584.42969
1/3/2017,23689.43945
2/3/2017,23788.31055
3/3/2017,23952.5
6/3/2017,23851.82031
7/3/2017,23549.51953
8/3/2017,23407.05078
9/3/2017,23031.30078
10/3/2017,23233.31055
13/3/2017,23037.53906
14/3/2017,23394.39063
15/3/2017,23304.9707
16/3/2017,23374.40039
17/3/2017,null
20/3/2017,23604.08008
21/3/2017,23565.10938
22/3/2017,23325.42969
23/3/2017,23132.34961
24/3/2017,22954.81055
27/3/2017,22934.53906
28/3/2017,23147.07031
29/3/2017,22810.5
30/3/2017,22683.50977
31/3/2017,22642.61914
3/4/2017,22801.40039
5/4/2017,22909.4707
6/4/2017,22415.18945
7/4/2017,22839.10938
10/4/2017,22531.08984
11/4/2017,22222.2207
12/4/2017,22323.91016
13/4/2017,22280.5293
18/4/2017,22262.88086
19/4/2017,22344.21094
20/4/2017,22357.7793
21/4/2017,22678.07031
24/4/2017,22676.68945
25/4/2017,22608.49023
26/4/2017,22723.44922
27/4/2017,22830.57031
28/4/2017,22737.07031
2/5/2017,22789.76953
4/5/2017,22878.23047
5/5/2017,22564.82031
8/5/2017,22505.55078
9/5/2017,22675.15039
10/5/2017,22800.91992
11/5/2017,22861.83984
12/5/2017,22760.98047
15/5/2017,22433.01953
16/5/2017,22446.69922
17/5/2017,22456.61914
18/5/2017,22059.40039
19/5/2017,22020.75
22/5/2017,21832.67969
23/5/2017,21729.06055
24/5/2017,21809.80078
25/5/2017,21636.19922
26/5/2017,21574.75977
29/5/2017,21754.74023
31/5/2017,21790.91016
1/6/2017,22000.56055
2/6/2017,22150.40039
5/6/2017,22134.4707
6/6/2017,22456.68945
7/6/2017,22503.00977
8/6/2017,22558.68945
9/6/2017,22744.84961
12/6/2017,22935.34961
13/6/2017,22829.01953
14/6/2017,22937.38086
15/6/2017,22718.15039
16/6/2017,22840.9707
19/6/2017,23098.25977
20/6/2017,23049.96094
21/6/2017,22885.91016
22/6/2017,22898.51953
23/6/2017,22949.85938
26/6/2017,23049.11914
27/6/2017,23374.16992
28/6/2017,23360.7793
29/6/2017,23318.39063
30/6/2017,23184.51953
3/7/2017,23129.21094
4/7/2017,23348.24023
5/7/2017,23331.57031
6/7/2017,23485.13086
7/7/2017,23525.14063
10/7/2017,23574.98047
11/7/2017,23710.98047
12/7/2017,23703.00977
13/7/2017,23994.86914
14/7/2017,24107.69922
17/7/2017,24033.74023
18/7/2017,24146.08008
19/7/2017,23963.63086
20/7/2017,24201.96094
21/7/2017,24114.85938
24/7/2017,23965.69922
25/7/2017,23925.05078
26/7/2017,23740.73047
27/7/2017,23776.49023
28/7/2017,23728.07031
31/7/2017,23552.7207
1/8/2017,23596.2793
2/8/2017,23681.07031
3/8/2017,23782.26953
4/8/2017,23501.56055
7/8/2017,23568.66992
8/8/2017,23829.66992
9/8/2017,23827.94922
10/8/2017,23792.84961
11/8/2017,24288.2793
14/8/2017,24309.92969
15/8/2017,24501.99023
16/8/2017,24593.11914
17/8/2017,24320.41016
18/8/2017,24327.69922
21/8/2017,24358.26953
22/8/2017,24193.69922
24/8/2017,24345.86914
25/8/2017,24392.05078
28/8/2017,24301.08984
29/8/2017,24111.58984
30/8/2017,24261.48047
31/8/2017,24400.80078
1/9/2017,24273.7207
4/9/2017,24267.30078
5/9/2017,24262.17969
6/9/2017,24088.46094
7/9/2017,24313.5
8/9/2017,24261.66016
11/9/2017,23924.53906
12/9/2017,23825.88086
13/9/2017,24056.98047
14/9/2017,24042.01953
